关键词,日期,省份,城市,PC+移动端,PC端,移动端
治疗,20230101-20231101,山西,吕梁,7268,285,6983
治疗,20230101-20231101,山西,大同,8238,228,8010
治疗,20230101-20231101,山西,太原,20678,2284,18394
治疗,20230101-20231101,山西,山西,30812,4773,26039
治疗,20230101-20231101,山西,忻州,6302,57,6245
治疗,20230101-20231101,山西,晋中,8583,401,8182
治疗,20230101-20231101,山西,晋城,5197,228,4969
治疗,20230101-20231101,山西,朔州,3394,59,3335
治疗,20230101-20231101,山西,运城,11128,627,10501
治疗,20230101-20231101,山西,长治,11229,572,10657
治疗,20230101-20231101,山西,阳泉,3273,171,3102
治疗,20230101-20231101,广东,东莞,20000,2571,17429
治疗,20230101-20231101,广东,中山,11155,1490,9665
治疗,20230101-20231101,广东,云浮,1828,342,1486
治疗,20230101-20231101,广东,佛山,20362,2750,17612
治疗,20230101-20231101,广东,广东,57379,17086,40293
治疗,20230101-20231101,广东,广州,31545,10419,21126
治疗,20230101-20231101,广东,惠州,11256,800,10456
治疗,20230101-20231101,广东,揭阳,8070,513,7557
治疗,20230101-20231101,广东,梅州,3677,230,3447
治疗,20230101-20231101,广东,汕头,12118,857,11261
治疗,20230101-20231101,广东,汕尾,2062,57,2005
治疗,20230101-20231101,广东,江门,8247,1083,7164
治疗,20230101-20231101,广东,河源,2876,228,2648
治疗,20230101-20231101,广东,深圳,31366,9395,21971
治疗,20230101-20231101,广东,清远,3870,114,3756
治疗,20230101-20231101,广东,湛江,9870,971,8899
治疗,20230101-20231101,广东,潮州,3217,173,3044
治疗,20230101-20231101,广东,珠海,4915,1321,3594
治疗,20230101-20231101,广东,肇庆,4094,342,3752
治疗,20230101-20231101,广东,茂名,4655,456,4199
治疗,20230101-20231101,广东,阳江,2177,171,2006
治疗,20230101-20231101,广东,韶关,3623,232,3391
治疗,20230101-20231101,广西,北海,2298,228,2070
治疗,20230101-20231101,广西,南宁,20153,2182,17971
治疗,20230101-20231101,广西,崇左,2993,114,2879
治疗,20230101-20231101,广西,广西,29044,5347,23697
治疗,20230101-20231101,广西,来宾,1150,57,1093
治疗,20230101-20231101,广西,柳州,5713,684,5029
治疗,20230101-20231101,广西,桂林,11099,971,10128
治疗,20230101-20231101,广西,梧州,3901,342,3559
治疗,20230101-20231101,广西,河池,2924,171,2753
治疗,20230101-20231101,广西,玉林,5436,171,5265
治疗,20230101-20231101,广西,百色,3112,401,2711
治疗,20230101-20231101,广西,贵港,2809,228,2581
治疗,20230101-20231101,广西,贺州,1380,59,1321
治疗,20230101-20231101,广西,钦州,2915,171,2744
治疗,20230101-20231101,广西,防城港,913,114,799
治疗,20230101-20231101,新疆,乌鲁木齐,17889,1209,16680
治疗,20230101-20231101,新疆,五家渠,173,0,173
治疗,20230101-20231101,新疆,伊犁,4975,0,4975
治疗,20230101-20231101,新疆,克孜勒苏柯尔克孜,399,0,399
治疗,20230101-20231101,新疆,克拉玛依,1103,171,932
治疗,20230101-20231101,新疆,博尔塔拉,459,0,459
治疗,20230101-20231101,新疆,吐鲁番,231,0,231
治疗,20230101-20231101,新疆,和田,916,0,916
治疗,20230101-20231101,新疆,哈密,1439,116,1323
治疗,20230101-20231101,新疆,喀什,1798,57,1741
治疗,20230101-20231101,新疆,图木舒克,0,0,0
治疗,20230101-20231101,新疆,塔城,1094,0,1094
治疗,20230101-20231101,新疆,巴音郭楞,2700,57,2643
治疗,20230101-20231101,新疆,新疆,23690,2243,21447
治疗,20230101-20231101,新疆,昌吉,2483,114,2369
治疗,20230101-20231101,新疆,石河子,1143,342,801
治疗,20230101-20231101,新疆,阿克苏,1785,285,1500
治疗,20230101-20231101,新疆,阿勒泰,515,57,458
治疗,20230101-20231101,新疆,阿拉尔,401,0,401
治疗,20230101-20231101,江苏,南京,27297,7215,20082
治疗,20230101-20231101,江苏,南通,17033,1083,15950
治疗,20230101-20231101,江苏,宿迁,12747,513,12234
治疗,20230101-20231101,江苏,常州,13518,1374,12144
治疗,20230101-20231101,江苏,徐州,19312,1718,17594
治疗,20230101-20231101,江苏,扬州,12526,1264,11262
治疗,20230101-20231101,江苏,无锡,19675,2915,16760
治疗,20230101-20231101,江苏,江苏,54678,14745,39933
治疗,20230101-20231101,江苏,泰州,10714,403,10311
治疗,20230101-20231101,江苏,淮安,11782,399,11383
治疗,20230101-20231101,江苏,盐城,15371,1140,14231
治疗,20230101-20231101,江苏,苏州,26635,5799,20836
治疗,20230101-20231101,江苏,连云港,11985,692,11293
治疗,20230101-20231101,江苏,镇江,9674,741,8933
治疗,20230101-20231101,江西,上饶,8665,287,8378
治疗,20230101-20231101,江西,九江,7559,399,7160
治疗,20230101-20231101,江西,南昌,19917,1663,18254
治疗,20230101-20231101,江西,吉安,6233,228,6005
治疗,20230101-20231101,江西,宜春,7801,399,7402
治疗,20230101-20231101,江西,抚州,6839,285,6554
治疗,20230101-20231101,江西,新余,2232,399,1833
治疗,20230101-20231101,江西,景德镇,2649,173,2476
治疗,20230101-20231101,江西,江西,28544,4087,24457
治疗,20230101-20231101,江西,萍乡,2404,342,2062
治疗,20230101-20231101,江西,赣州,14649,513,14136
治疗,20230101-20231101,江西,鹰潭,1266,114,1152
治疗,20230101-20231101,河北,保定,21079,1948,19131
治疗,20230101-20231101,河北,唐山,18246,804,17442
治疗,20230101-20231101,河北,廊坊,17377,1209,16168
治疗,20230101-20231101,河北,张家口,12399,342,12057
治疗,20230101-20231101,河北,承德,8263,629,7634
治疗,20230101-20231101,河北,沧州,17349,855,16494
治疗,20230101-20231101,河北,河北,50439,9638,40801
治疗,20230101-20231101,河北,石家庄,26502,3682,22820
治疗,20230101-20231101,河北,秦皇岛,11212,745,10467
治疗,20230101-20231101,河北,衡水,11041,399,10642
治疗,20230101-20231101,河北,邢台,16640,401,16239
治疗,20230101-20231101,河北,邯郸,19796,1372,18424
治疗,20230101-20231101,河南,三门峡,5067,114,4953
治疗,20230101-20231101,河南,信阳,13048,570,12478
治疗,20230101-20231101,河南,南阳,18457,857,17600
治疗,20230101-20231101,河南,周口,15219,399,14820
治疗,20230101-20231101,河南,商丘,15704,912,14792
治疗,20230101-20231101,河南,安阳,13823,572,13251
治疗,20230101-20231101,河南,平顶山,15467,743,14724
治疗,20230101-20231101,河南,开封,9666,458,9208
治疗,20230101-20231101,河南,新乡,17421,513,16908
治疗,20230101-20231101,河南,河南,52372,10073,42299
治疗,20230101-20231101,河南,洛阳,17034,1317,15717
治疗,20230101-20231101,河南,济源,753,114,639
治疗,20230101-20231101,河南,漯河,6304,171,6133
治疗,20230101-20231101,河南,濮阳,8534,234,8300
治疗,20230101-20231101,河南,焦作,9066,515,8551
治疗,20230101-20231101,河南,许昌,12142,401,11741
治疗,20230101-20231101,河南,郑州,27203,5027,22176
治疗,20230101-20231101,河南,驻马店,13226,342,12884
治疗,20230101-20231101,河南,鹤壁,4783,114,4669
治疗,20230101-20231101,浙江,丽水,4375,342,4033
治疗,20230101-20231101,浙江,台州,13236,1600,11636
治疗,20230101-20231101,浙江,嘉兴,14079,1828,12251
治疗,20230101-20231101,浙江,宁波,22139,3161,18978
治疗,20230101-20231101,浙江,杭州,30425,8537,21888
治疗,20230101-20231101,浙江,浙江,46443,13668,32775
治疗,20230101-20231101,浙江,温州,19957,2361,17596
治疗,20230101-20231101,浙江,湖州,5751,684,5067
治疗,20230101-20231101,浙江,绍兴,11214,1085,10129
治疗,20230101-20231101,浙江,舟山,1315,114,1201
治疗,20230101-20231101,浙江,衢州,4251,342,3909
治疗,20230101-20231101,浙江,金华,13081,1427,11654
治疗,20230101-20231101,海南,万宁,643,57,586
治疗,20230101-20231101,海南,三亚,2426,114,2312
治疗,20230101-20231101,海南,东方,174,0,174
治疗,20230101-20231101,海南,临高,114,0,114
治疗,20230101-20231101,海南,乐东,344,0,344
治疗,20230101-20231101,海南,五指山,115,57,58
治疗,20230101-20231101,海南,保亭,0,0,0
治疗,20230101-20231101,海南,儋州,1332,57,1275
治疗,20230101-20231101,海南,定安,57,0,57
治疗,20230101-20231101,海南,屯昌,116,0,116
治疗,20230101-20231101,海南,文昌,806,57,749
治疗,20230101-20231101,海南,昌江,235,0,235
治疗,20230101-20231101,海南,海南,19124,1429,17695
治疗,20230101-20231101,海南,海口,12701,1028,11673
治疗,20230101-20231101,海南,澄迈,230,57,173
治疗,20230101-20231101,海南,琼中,57,0,57
治疗,20230101-20231101,海南,琼海,540,57,483
治疗,20230101-20231101,海南,白沙,0,0,0
治疗,20230101-20231101,海南,陵水,229,0,229
治疗,20230101-20231101,湖北,仙桃,976,114,862
治疗,20230101-20231101,湖北,十堰,5075,342,4733
治疗,20230101-20231101,湖北,咸宁,3997,57,3940
治疗,20230101-20231101,湖北,天门,629,57,572
治疗,20230101-20231101,湖北,孝感,7509,228,7281
治疗,20230101-20231101,湖北,宜昌,9083,572,8511
治疗,20230101-20231101,湖北,恩施,5499,171,5328
治疗,20230101-20231101,湖北,武汉,28388,6648,21740
治疗,20230101-20231101,湖北,湖北,37611,8424,29187
治疗,20230101-20231101,湖北,潜江,574,0,574
治疗,20230101-20231101,湖北,神农架,0,0,0
治疗,20230101-20231101,湖北,荆州,9918,513,9405
治疗,20230101-20231101,湖北,荆门,9298,342,8956
治疗,20230101-20231101,湖北,襄阳,7732,346,7386
治疗,20230101-20231101,湖北,鄂州,2810,57,2753
治疗,20230101-20231101,湖北,随州,1945,0,1945
治疗,20230101-20231101,湖北,黄冈,10601,228,10373
治疗,20230101-20231101,湖北,黄石,5037,399,4638
治疗,20230101-20231101,湖南,娄底,7236,171,7065
治疗,20230101-20231101,湖南,岳阳,9398,228,9170
治疗,20230101-20231101,湖南,常德,9484,456,9028
治疗,20230101-20231101,湖南,张家界,1601,173,1428
治疗,20230101-20231101,湖南,怀化,6863,572,6291
治疗,20230101-20231101,湖南,株洲,5554,228,5326
治疗,20230101-20231101,湖南,永州,6574,230,6344
治疗,20230101-20231101,湖南,湖南,35318,7645,27673
治疗,20230101-20231101,湖南,湘潭,4312,342,3970
治疗,20230101-20231101,湖南,湘西,1949,57,1892
治疗,20230101-20231101,湖南,益阳,4437,171,4266
治疗,20230101-20231101,湖南,衡阳,11133,969,10164
治疗,20230101-20231101,湖南,邵阳,7511,287,7224
治疗,20230101-20231101,湖南,郴州,6165,344,5821
治疗,20230101-20231101,湖南,长沙,25100,4733,20367
治疗,20230101-20231101,澳门,澳门,114,57,57
治疗,20230101-20231101,甘肃,临夏,2523,0,2523
治疗,20230101-20231101,甘肃,兰州,18074,1427,16647
治疗,20230101-20231101,甘肃,嘉峪关,516,114,402
治疗,20230101-20231101,甘肃,天水,6279,57,6222
治疗,20230101-20231101,甘肃,定西,5033,0,5033
治疗,20230101-20231101,甘肃,平凉,4840,57,4783
治疗,20230101-20231101,甘肃,庆阳,4811,171,4640
治疗,20230101-20231101,甘肃,张掖,2369,114,2255
治疗,20230101-20231101,甘肃,武威,2348,59,2289
治疗,20230101-20231101,甘肃,甘南,514,57,457
治疗,20230101-20231101,甘肃,甘肃,25322,2174,23148
治疗,20230101-20231101,甘肃,白银,2650,57,2593
治疗,20230101-20231101,甘肃,酒泉,2068,114,1954
治疗,20230101-20231101,甘肃,金昌,1380,0,1380
治疗,20230101-20231101,甘肃,陇南,5568,57,5511
治疗,20230101-20231101,福建,三明,3654,342,3312
治疗,20230101-20231101,福建,南平,2649,228,2421
治疗,20230101-20231101,福建,厦门,15584,2638,12946
治疗,20230101-20231101,福建,宁德,5305,0,5305
治疗,20230101-20231101,福建,泉州,16497,914,15583
治疗,20230101-20231101,福建,漳州,9283,629,8654
治疗,20230101-20231101,福建,福州,20252,3147,17105
治疗,20230101-20231101,福建,福建,31167,6824,24343
治疗,20230101-20231101,福建,莆田,4159,342,3817
治疗,20230101-20231101,福建,龙岩,4669,399,4270
治疗,20230101-20231101,西藏,山南,285,0,285
治疗,20230101-20231101,西藏,拉萨,1210,0,1210
治疗,20230101-20231101,西藏,日喀则,171,0,171
治疗,20230101-20231101,西藏,昌都,171,57,114
治疗,20230101-20231101,西藏,林芝,285,171,114
治疗,20230101-20231101,西藏,西藏,4160,285,3875
治疗,20230101-20231101,西藏,那曲,57,57,0
治疗,20230101-20231101,西藏,阿里,58,0,58
治疗,20230101-20231101,贵州,六盘水,2762,171,2591
治疗,20230101-20231101,贵州,安顺,5548,114,5434
治疗,20230101-20231101,贵州,毕节,6557,171,6386
治疗,20230101-20231101,贵州,贵州,26223,3330,22893
治疗,20230101-20231101,贵州,贵阳,19491,1773,17718
治疗,20230101-20231101,贵州,遵义,13985,861,13124
治疗,20230101-20231101,贵州,铜仁,4094,0,4094
治疗,20230101-20231101,贵州,黔东南,5960,171,5789
治疗,20230101-20231101,贵州,黔南,6269,285,5984
治疗,20230101-20231101,贵州,黔西南,1894,114,1780
治疗,20230101-20231101,辽宁,丹东,5612,401,5211
治疗,20230101-20231101,辽宁,大连,19703,2453,17250
治疗,20230101-20231101,辽宁,抚顺,4669,285,4384
治疗,20230101-20231101,辽宁,朝阳,7651,401,7250
治疗,20230101-20231101,辽宁,本溪,4694,228,4466
治疗,20230101-20231101,辽宁,沈阳,23814,3320,20494
治疗,20230101-20231101,辽宁,盘锦,3672,342,3330
治疗,20230101-20231101,辽宁,营口,6531,114,6417
治疗,20230101-20231101,辽宁,葫芦岛,6217,458,5759
治疗,20230101-20231101,辽宁,辽宁,36892,7788,29104
治疗,20230101-20231101,辽宁,辽阳,3610,114,3496
治疗,20230101-20231101,辽宁,铁岭,5866,285,5581
治疗,20230101-20231101,辽宁,锦州,7055,456,6599
治疗,20230101-20231101,辽宁,阜新,3511,116,3395
治疗,20230101-20231101,辽宁,鞍山,9602,399,9203
治疗,20230101-20231101,重庆,重庆,29820,6980,22840
治疗,20230101-20231101,陕西,咸阳,16067,802,15265
治疗,20230101-20231101,陕西,商洛,3327,0,3327
治疗,20230101-20231101,陕西,安康,3511,403,3108
治疗,20230101-20231101,陕西,宝鸡,8054,228,7826
治疗,20230101-20231101,陕西,延安,8062,57,8005
治疗,20230101-20231101,陕西,榆林,10513,342,10171
治疗,20230101-20231101,陕西,汉中,7237,285,6952
治疗,20230101-20231101,陕西,渭南,13492,456,13036
治疗,20230101-20231101,陕西,西安,26472,4604,21868
治疗,20230101-20231101,陕西,铜川,749,0,749
治疗,20230101-20231101,陕西,陕西,34923,6242,28681
治疗,20230101-20231101,青海,果洛,57,0,57
治疗,20230101-20231101,青海,海东,1319,0,1319
治疗,20230101-20231101,青海,海北,115,0,115
治疗,20230101-20231101,青海,海南州,114,0,114
治疗,20230101-20231101,青海,海西,628,171,457
治疗,20230101-20231101,青海,玉树,57,0,57
治疗,20230101-20231101,青海,西宁,8045,399,7646
治疗,20230101-20231101,青海,青海,13380,570,12810
治疗,20230101-20231101,青海,黄南,57,0,57
治疗,20230101-20231101,香港,香港,1658,741,917
治疗,20230101-20231101,黑龙江,七台河,742,57,685
治疗,20230101-20231101,黑龙江,伊春,2003,0,2003
治疗,20230101-20231101,黑龙江,佳木斯,5900,228,5672
治疗,20230101-20231101,黑龙江,双鸭山,2354,114,2240
治疗,20230101-20231101,黑龙江,哈尔滨,22364,2744,19620
治疗,20230101-20231101,黑龙江,大兴安岭,630,116,514
治疗,20230101-20231101,黑龙江,大庆,8737,513,8224
治疗,20230101-20231101,黑龙江,牡丹江,7543,228,7315
治疗,20230101-20231101,黑龙江,绥化,6874,116,6758
治疗,20230101-20231101,黑龙江,鸡西,3111,114,2997
治疗,20230101-20231101,黑龙江,鹤岗,1380,57,1323
治疗,20230101-20231101,黑龙江,黑河,2745,57,2688
治疗,20230101-20231101,黑龙江,黑龙江,29050,4191,24859
治疗,20230101-20231101,黑龙江,齐齐哈尔,8138,285,7853
流感疫苗,20230101-20231101,上海,上海,58124,24026,34098
流感疫苗,20230101-20231101,云南,临沧,973,171,802
